ExperimentName,Subject,Age,Handedness,Sex,Label,Identity,Shape,Target.ACC,Target.RESP,Target.RT
breaking,19,25,right,male,self,Self,T.bmp,1,n,498
breaking,19,25,right,male,friend,Friend,S.bmp,1,n,583
breaking,19,25,right,male,stranger,Stranger,C.bmp,1,n,579
breaking,19,25,right,male,stranger,Stranger,C.bmp,1,n,527
breaking,19,25,right,male,self,Friend,S.bmp,1,n,555
breaking,19,25,right,male,friend,Stranger,C.bmp,1,n,503
breaking,19,25,right,male,stranger,Self,T.bmp,1,n,796
breaking,19,25,right,male,self,Stranger,C.bmp,1,m,480
breaking,19,25,right,male,friend,Self,T.bmp,1,m,675
breaking,19,25,right,male,stranger,Self,T.bmp,1,n,567
breaking,19,25,right,male,self,Stranger,C.bmp,1,m,475
breaking,19,25,right,male,stranger,Self,T.bmp,1,n,744
breaking,19,25,right,male,friend,Friend,S.bmp,1,n,764
breaking,19,25,right,male,stranger,Friend,S.bmp,1,m,640
breaking,19,25,right,male,stranger,Friend,S.bmp,1,m,596
breaking,19,25,right,male,self,Self,T.bmp,1,n,800
breaking,19,25,right,male,friend,Stranger,C.bmp,1,n,613
breaking,19,25,right,male,friend,Self,T.bmp,1,m,705
breaking,19,25,right,male,stranger,Friend,S.bmp,1,m,533
breaking,19,25,right,male,self,Stranger,C.bmp,1,m,449
breaking,19,25,right,male,friend,Stranger,C.bmp,1,n,533
breaking,19,25,right,male,stranger,Stranger,C.bmp,1,n,545
breaking,19,25,right,male,self,Friend,S.bmp,1,n,582
breaking,19,25,right,male,self,Stranger,C.bmp,1,m,529
breaking,19,25,right,male,self,Friend,S.bmp,1,n,533
breaking,19,25,right,male,stranger,Stranger,C.bmp,1,n,577
breaking,19,25,right,male,stranger,Self,T.bmp,1,n,717
breaking,19,25,right,male,friend,Friend,S.bmp,1,n,610
breaking,19,25,right,male,stranger,Stranger,C.bmp,1,n,598
breaking,19,25,right,male,stranger,Friend,S.bmp,1,m,514
breaking,19,25,right,male,self,Self,T.bmp,1,n,766
breaking,19,25,right,male,stranger,Friend,S.bmp,1,m,602
breaking,19,25,right,male,friend,Stranger,C.bmp,1,n,599
breaking,19,25,right,male,stranger,Friend,S.bmp,1,m,627
breaking,19,25,right,male,friend,Self,T.bmp,0,n,567
breaking,19,25,right,male,self,Friend,S.bmp,1,n,715
breaking,19,25,right,male,stranger,Self,T.bmp,1,n,847
breaking,19,25,right,male,self,Stranger,C.bmp,1,m,476
breaking,19,25,right,male,self,Stranger,C.bmp,1,m,744
breaking,19,25,right,male,friend,Self,T.bmp,1,m,763
breaking,19,25,right,male,self,Self,T.bmp,1,n,527
breaking,19,25,right,male,self,Self,T.bmp,1,n,603
breaking,19,25,right,male,friend,Stranger,C.bmp,1,n,720
breaking,19,25,right,male,friend,Self,T.bmp,1,m,684
breaking,19,25,right,male,friend,Friend,S.bmp,1,n,704
breaking,19,25,right,male,friend,Friend,S.bmp,1,n,564
breaking,19,25,right,male,stranger,Self,T.bmp,1,n,944
breaking,19,25,right,male,stranger,Friend,S.bmp,1,m,716
breaking,19,25,right,male,self,Stranger,C.bmp,1,m,489
breaking,19,25,right,male,self,Friend,S.bmp,1,n,1077
breaking,19,25,right,male,stranger,Friend,S.bmp,1,m,801
breaking,19,25,right,male,stranger,Stranger,C.bmp,1,n,597
breaking,19,25,right,male,self,Self,T.bmp,1,n,609
breaking,19,25,right,male,friend,Friend,S.bmp,0,m,902
breaking,19,25,right,male,friend,Friend,S.bmp,1,n,626
breaking,19,25,right,male,friend,Self,T.bmp,1,m,901
breaking,19,25,right,male,stranger,Stranger,C.bmp,1,n,601
breaking,19,25,right,male,friend,Stranger,C.bmp,1,n,645
breaking,19,25,right,male,friend,Self,T.bmp,1,m,802
breaking,19,25,right,male,self,Friend,S.bmp,1,n,686
breaking,19,25,right,male,friend,Friend,S.bmp,1,n,730
breaking,19,25,right,male,friend,Self,T.bmp,1,m,630
breaking,19,25,right,male,self,Stranger,C.bmp,1,m,786
breaking,19,25,right,male,friend,Stranger,C.bmp,1,n,583
breaking,19,25,right,male,stranger,Friend,S.bmp,1,m,739
breaking,19,25,right,male,stranger,Self,T.bmp,1,n,743
breaking,19,25,right,male,self,Stranger,C.bmp,1,m,531
breaking,19,25,right,male,self,Self,T.bmp,1,n,671
breaking,19,25,right,male,friend,Stranger,C.bmp,1,n,571
breaking,19,25,right,male,self,Self,T.bmp,1,n,616
breaking,19,25,right,male,stranger,Self,T.bmp,1,n,867
breaking,19,25,right,male,stranger,Stranger,C.bmp,1,n,599
breaking,19,25,right,male,stranger,Self,T.bmp,1,n,827
breaking,19,25,right,male,self,Friend,S.bmp,1,n,717
breaking,19,25,right,male,friend,Self,T.bmp,1,m,821
breaking,19,25,right,male,stranger,Self,T.bmp,1,n,561
breaking,19,25,right,male,stranger,Self,T.bmp,1,n,805
breaking,19,25,right,male,friend,Stranger,C.bmp,1,n,657
breaking,19,25,right,male,friend,Stranger,C.bmp,1,n,981
breaking,19,25,right,male,friend,Self,T.bmp,1,m,890
breaking,19,25,right,male,stranger,Friend,S.bmp,1,m,797
breaking,19,25,right,male,stranger,Friend,S.bmp,1,m,513
breaking,19,25,right,male,self,Friend,S.bmp,1,n,613
breaking,19,25,right,male,friend,Friend,S.bmp,1,n,913
breaking,19,25,right,male,stranger,Self,T.bmp,1,n,925
breaking,19,25,right,male,self,Self,T.bmp,1,n,842
breaking,19,25,right,male,friend,Friend,S.bmp,1,n,790
breaking,19,25,right,male,stranger,Stranger,C.bmp,1,n,746
breaking,19,25,right,male,stranger,Stranger,C.bmp,1,n,670
breaking,19,25,right,male,self,Stranger,C.bmp,1,m,586
breaking,19,25,right,male,friend,Friend,S.bmp,1,n,911
breaking,19,25,right,male,self,Stranger,C.bmp,1,m,683
breaking,19,25,right,male,stranger,Stranger,C.bmp,1,n,623
breaking,19,25,right,male,stranger,Friend,S.bmp,1,m,843
breaking,19,25,right,male,self,Self,T.bmp,1,n,655
breaking,19,25,right,male,self,Self,T.bmp,1,n,636
breaking,19,25,right,male,self,Stranger,C.bmp,1,m,535
breaking,19,25,right,male,friend,Stranger,C.bmp,1,n,611
breaking,19,25,right,male,friend,Self,T.bmp,1,m,775
breaking,19,25,right,male,self,Friend,S.bmp,1,n,571
breaking,19,25,right,male,self,Friend,S.bmp,1,n,616
breaking,19,25,right,male,self,Stranger,C.bmp,1,m,532
breaking,19,25,right,male,stranger,Stranger,C.bmp,1,n,592
breaking,19,25,right,male,stranger,Self,T.bmp,1,n,652
breaking,19,25,right,male,friend,Friend,S.bmp,1,n,752
breaking,19,25,right,male,stranger,Friend,S.bmp,1,m,684
breaking,19,25,right,male,friend,Friend,S.bmp,1,n,609
breaking,19,25,right,male,stranger,Stranger,C.bmp,1,n,565
breaking,19,25,right,male,self,Friend,S.bmp,1,n,617
breaking,19,25,right,male,friend,Friend,S.bmp,1,n,701
breaking,19,25,right,male,friend,Stranger,C.bmp,1,n,633
breaking,19,25,right,male,friend,Self,T.bmp,1,m,846
breaking,19,25,right,male,self,Self,T.bmp,1,n,585
breaking,19,25,right,male,self,Friend,S.bmp,1,n,573
breaking,19,25,right,male,friend,Self,T.bmp,1,m,753
breaking,19,25,right,male,stranger,Stranger,C.bmp,1,n,621
breaking,19,25,right,male,self,Stranger,C.bmp,1,m,586
breaking,19,25,right,male,stranger,Self,T.bmp,1,n,774
breaking,19,25,right,male,self,Self,T.bmp,1,n,730
breaking,19,25,right,male,self,Self,T.bmp,1,n,646
breaking,19,25,right,male,stranger,Friend,S.bmp,1,m,698
breaking,19,25,right,male,friend,Stranger,C.bmp,1,n,631
breaking,19,25,right,male,friend,Stranger,C.bmp,1,n,683
breaking,19,25,right,male,friend,Self,T.bmp,1,m,711
breaking,19,25,right,male,self,Stranger,C.bmp,1,m,555
breaking,19,25,right,male,stranger,Friend,S.bmp,1,m,567
breaking,19,25,right,male,stranger,Self,T.bmp,1,n,668
breaking,19,25,right,male,self,Friend,S.bmp,1,n,615
breaking,19,25,right,male,self,Stranger,C.bmp,1,m,507
breaking,19,25,right,male,self,Self,T.bmp,1,n,591
breaking,19,25,right,male,stranger,Stranger,C.bmp,1,n,611
breaking,19,25,right,male,stranger,Self,T.bmp,1,n,687
breaking,19,25,right,male,stranger,Friend,S.bmp,1,m,596
breaking,19,25,right,male,friend,Stranger,C.bmp,1,n,624
breaking,19,25,right,male,friend,Friend,S.bmp,1,n,748
breaking,19,25,right,male,stranger,Self,T.bmp,1,n,672
breaking,19,25,right,male,friend,Friend,S.bmp,1,n,900
breaking,19,25,right,male,self,Friend,S.bmp,1,n,737
breaking,19,25,right,male,self,Self,T.bmp,1,n,645
breaking,19,25,right,male,stranger,Friend,S.bmp,1,m,537
breaking,19,25,right,male,self,Stranger,C.bmp,1,m,525
breaking,19,25,right,male,friend,Stranger,C.bmp,1,n,753
breaking,19,25,right,male,friend,Self,T.bmp,1,m,869
breaking,19,25,right,male,stranger,Self,T.bmp,1,n,665
breaking,19,25,right,male,self,Friend,S.bmp,1,n,781
breaking,19,25,right,male,stranger,Friend,S.bmp,1,m,737
breaking,19,25,right,male,self,Friend,S.bmp,1,n,613
breaking,19,25,right,male,self,Self,T.bmp,1,n,586
breaking,19,25,right,male,friend,Self,T.bmp,1,m,774
breaking,19,25,right,male,friend,Self,T.bmp,1,m,610
breaking,19,25,right,male,self,Stranger,C.bmp,1,m,574
breaking,19,25,right,male,friend,Stranger,C.bmp,1,n,642
breaking,19,25,right,male,stranger,Stranger,C.bmp,1,n,638
breaking,19,25,right,male,stranger,Stranger,C.bmp,1,n,739
breaking,19,25,right,male,friend,Friend,S.bmp,1,n,895
breaking,2,30,right,male,stranger,Friend,C.bmp,0,m,260
breaking,2,30,right,male,self,Friend,C.bmp,1,m,306
breaking,2,30,right,male,friend,Self,T.bmp,0,m,184
breaking,2,30,right,male,stranger,Stranger,S.bmp,1,m,204
breaking,2,30,right,male,self,Stranger,S.bmp,1,n,512
breaking,2,30,right,male,stranger,Friend,C.bmp,0,m,519
breaking,2,30,right,male,stranger,Self,T.bmp,1,m,565
breaking,2,30,right,male,stranger,Stranger,S.bmp,1,m,867
breaking,2,30,right,male,self,Friend,C.bmp,0,n,657
breaking,2,30,right,male,self,Stranger,S.bmp,1,n,759
breaking,2,30,right,male,friend,Stranger,S.bmp,1,m,556
breaking,2,30,right,male,friend,Stranger,S.bmp,1,m,1098
breaking,2,30,right,male,stranger,Stranger,S.bmp,1,m,584
breaking,2,30,right,male,friend,Friend,C.bmp,1,m,636
breaking,2,30,right,male,stranger,Self,T.bmp,0,n,752
breaking,2,30,right,male,self,Stranger,S.bmp,0,m,581
breaking,2,30,right,male,friend,Stranger,S.bmp,1,m,499
breaking,2,30,right,male,self,Self,T.bmp,1,m,625
breaking,2,30,right,male,self,Self,T.bmp,1,m,567
breaking,2,30,right,male,stranger,Friend,C.bmp,0,m,565
breaking,2,30,right,male,self,Self,T.bmp,1,m,611
breaking,2,30,right,male,stranger,Self,T.bmp,1,m,457
breaking,2,30,right,male,friend,Self,T.bmp,1,n,479
breaking,2,30,right,male,self,Friend,C.bmp,1,m,620
breaking,2,30,right,male,friend,Friend,C.bmp,1,m,464
breaking,2,30,right,male,friend,Self,T.bmp,0,m,556
breaking,2,30,right,male,friend,Friend,C.bmp,1,m,419
breaking,2,30,right,male,stranger,Friend,C.bmp,0,m,497
breaking,2,30,right,male,friend,Stranger,S.bmp,1,m,527
breaking,2,30,right,male,friend,Friend,C.bmp,1,m,461
breaking,2,30,right,male,friend,Friend,C.bmp,1,m,507
breaking,2,30,right,male,stranger,Stranger,S.bmp,1,m,529
breaking,2,30,right,male,stranger,Friend,C.bmp,1,n,671
breaking,2,30,right,male,self,Friend,C.bmp,1,m,437
breaking,2,30,right,male,self,Self,T.bmp,0,n,513
breaking,2,30,right,male,self,Stranger,S.bmp,1,n,412
breaking,2,30,right,male,stranger,Self,T.bmp,1,m,760
breaking,2,30,right,male,friend,Self,T.bmp,0,m,503
breaking,2,30,right,male,self,Self,T.bmp,1,m,621
breaking,2,30,right,male,self,Stranger,S.bmp,1,n,643
breaking,2,30,right,male,stranger,Stranger,S.bmp,1,m,449
breaking,2,30,right,male,friend,Stranger,S.bmp,1,m,399
breaking,2,30,right,male,friend,Stranger,S.bmp,1,m,669
breaking,2,30,right,male,stranger,Friend,C.bmp,1,n,779
breaking,2,30,right,male,self,Self,T.bmp,1,m,303
breaking,2,30,right,male,friend,Friend,C.bmp,1,m,485
breaking,2,30,right,male,stranger,Stranger,S.bmp,1,m,297
breaking,2,30,right,male,self,Friend,C.bmp,1,m,318
breaking,2,30,right,male,friend,Self,T.bmp,0,m,459
breaking,2,30,right,male,self,Stranger,S.bmp,1,n,465
breaking,2,30,right,male,self,Friend,C.bmp,0,n,575
breaking,2,30,right,male,stranger,Self,T.bmp,1,m,517
breaking,2,30,right,male,stranger,Self,T.bmp,1,m,1067
breaking,2,30,right,male,friend,Self,T.bmp,0,m,497
breaking,2,30,right,male,friend,Stranger,S.bmp,1,m,575
breaking,2,30,right,male,self,Friend,C.bmp,1,m,525
breaking,2,30,right,male,friend,Self,T.bmp,0,m,345
breaking,2,30,right,male,self,Stranger,S.bmp,1,n,757
breaking,2,30,right,male,friend,Self,T.bmp,0,m,708
breaking,2,30,right,male,self,Stranger,S.bmp,1,n,538
breaking,2,30,right,male,stranger,Friend,C.bmp,0,,0
breaking,2,30,right,male,self,Friend,C.bmp,1,m,709
breaking,2,30,right,male,friend,Friend,C.bmp,1,m,827
breaking,2,30,right,male,stranger,Self,T.bmp,1,m,633
breaking,2,30,right,male,stranger,Self,T.bmp,1,m,615
breaking,2,30,right,male,self,Stranger,S.bmp,0,m,501
breaking,2,30,right,male,stranger,Stranger,S.bmp,1,m,617
breaking,2,30,right,male,stranger,Self,T.bmp,1,m,485
breaking,2,30,right,male,self,Self,T.bmp,0,n,657
breaking,2,30,right,male,friend,Stranger,S.bmp,1,m,520
breaking,2,30,right,male,stranger,Friend,C.bmp,0,m,454
breaking,2,30,right,male,friend,Stranger,S.bmp,1,m,484
breaking,2,30,right,male,friend,Self,T.bmp,0,m,489
breaking,2,30,right,male,self,Self,T.bmp,1,m,423
breaking,2,30,right,male,stranger,Stranger,S.bmp,1,m,693
breaking,2,30,right,male,friend,Friend,C.bmp,1,m,363
breaking,2,30,right,male,stranger,Stranger,S.bmp,1,m,569
breaking,2,30,right,male,friend,Friend,C.bmp,1,m,485
breaking,2,30,right,male,self,Self,T.bmp,1,m,473
breaking,2,30,right,male,self,Friend,C.bmp,1,m,496
breaking,2,30,right,male,stranger,Friend,C.bmp,0,m,358
breaking,2,30,right,male,friend,Friend,C.bmp,1,m,791
breaking,2,30,right,male,stranger,Stranger,S.bmp,1,m,573
breaking,2,30,right,male,stranger,Friend,C.bmp,1,n,889
breaking,2,30,right,male,friend,Friend,C.bmp,1,m,645
breaking,2,30,right,male,stranger,Stranger,S.bmp,1,m,716
breaking,2,30,right,male,friend,Self,T.bmp,0,m,634
breaking,2,30,right,male,stranger,Self,T.bmp,1,m,592
breaking,2,30,right,male,self,Stranger,S.bmp,1,n,566
breaking,2,30,right,male,self,Self,T.bmp,1,m,572
breaking,2,30,right,male,friend,Self,T.bmp,0,m,466
breaking,2,30,right,male,friend,Stranger,S.bmp,1,m,568
breaking,2,30,right,male,stranger,Friend,C.bmp,0,m,797
breaking,2,30,right,male,friend,Friend,C.bmp,1,m,651
breaking,2,30,right,male,friend,Stranger,S.bmp,1,m,519
breaking,2,30,right,male,self,Stranger,S.bmp,1,n,763
breaking,2,30,right,male,stranger,Self,T.bmp,1,m,586
breaking,2,30,right,male,stranger,Self,T.bmp,1,m,696
breaking,2,30,right,male,self,Friend,C.bmp,1,m,870
breaking,2,30,right,male,stranger,Stranger,S.bmp,1,m,484
breaking,2,30,right,male,stranger,Friend,C.bmp,1,n,506
breaking,2,30,right,male,self,Self,T.bmp,1,m,656
breaking,2,30,right,male,self,Friend,C.bmp,1,m,630
breaking,2,30,right,male,friend,Self,T.bmp,0,m,340
breaking,2,30,right,male,self,Stranger,S.bmp,1,n,713
breaking,2,30,right,male,self,Friend,C.bmp,1,m,541
breaking,2,30,right,male,self,Self,T.bmp,1,m,386
breaking,2,30,right,male,friend,Stranger,S.bmp,1,m,504
breaking,2,30,right,male,self,Self,T.bmp,0,n,798
breaking,2,30,right,male,friend,Self,T.bmp,1,n,396
breaking,2,30,right,male,friend,Stranger,S.bmp,1,m,490
breaking,2,30,right,male,stranger,Friend,C.bmp,1,n,896
breaking,2,30,right,male,friend,Friend,C.bmp,1,m,702
breaking,2,30,right,male,stranger,Friend,C.bmp,0,m,596
breaking,2,30,right,male,stranger,Friend,C.bmp,1,n,842
breaking,2,30,right,male,friend,Self,T.bmp,1,n,662
breaking,2,30,right,male,self,Stranger,S.bmp,1,n,482
breaking,2,30,right,male,friend,Stranger,S.bmp,1,m,528
breaking,2,30,right,male,stranger,Stranger,S.bmp,1,m,678
breaking,2,30,right,male,friend,Stranger,S.bmp,1,m,1020
breaking,2,30,right,male,friend,Self,T.bmp,1,n,890
breaking,2,30,right,male,stranger,Self,T.bmp,1,m,664
breaking,2,30,right,male,self,Friend,C.bmp,1,m,894
breaking,2,30,right,male,stranger,Stranger,S.bmp,1,m,940
breaking,2,30,right,male,stranger,Stranger,S.bmp,1,m,538
breaking,2,30,right,male,friend,Friend,C.bmp,1,m,400
breaking,2,30,right,male,self,Self,T.bmp,0,n,644
breaking,2,30,right,male,self,Stranger,S.bmp,1,n,472
breaking,2,30,right,male,stranger,Self,T.bmp,1,m,575
breaking,2,30,right,male,friend,Friend,C.bmp,1,m,516
breaking,2,30,right,male,self,Stranger,S.bmp,0,m,538
breaking,2,30,right,male,self,Friend,C.bmp,1,m,776
breaking,2,30,right,male,stranger,Self,T.bmp,1,m,518
breaking,2,30,right,male,self,Friend,C.bmp,1,m,676
breaking,2,30,right,male,self,Self,T.bmp,0,n,674
breaking,2,30,right,male,stranger,Stranger,S.bmp,1,m,726
breaking,2,30,right,male,friend,Friend,C.bmp,1,m,730
breaking,2,30,right,male,friend,Friend,C.bmp,1,m,606
breaking,2,30,right,male,stranger,Friend,C.bmp,0,m,611
breaking,2,30,right,male,self,Self,T.bmp,1,m,553
breaking,2,30,right,male,stranger,Self,T.bmp,1,m,591
breaking,2,30,right,male,self,Friend,C.bmp,1,m,780
breaking,2,30,right,male,friend,Stranger,S.bmp,1,m,570
breaking,2,30,right,male,stranger,Friend,C.bmp,1,n,896
breaking,2,30,right,male,friend,Friend,C.bmp,1,m,790
breaking,2,30,right,male,friend,Stranger,S.bmp,1,m,780
breaking,2,30,right,male,self,Stranger,S.bmp,1,n,746
breaking,2,30,right,male,stranger,Self,T.bmp,1,m,582
breaking,2,30,right,male,friend,Self,T.bmp,1,n,802
breaking,2,30,right,male,friend,Self,T.bmp,1,n,425
breaking,2,30,right,male,self,Friend,C.bmp,1,m,447
breaking,2,30,right,male,stranger,Stranger,S.bmp,1,m,989
breaking,2,30,right,male,self,Stranger,S.bmp,1,n,819
breaking,2,30,right,male,stranger,Friend,C.bmp,0,m,569
breaking,2,30,right,male,self,Friend,C.bmp,1,m,814
breaking,2,30,right,male,self,Self,T.bmp,1,m,708
breaking,2,30,right,male,self,Self,T.bmp,1,m,434
breaking,2,30,right,male,friend,Self,T.bmp,1,n,864
breaking,2,30,right,male,friend,Stranger,S.bmp,1,m,708
breaking,2,30,right,male,self,Stranger,S.bmp,0,m,592
breaking,2,30,right,male,stranger,Stranger,S.bmp,1,m,639
breaking,2,30,right,male,stranger,Self,T.bmp,1,m,437
breaking,2,30,right,male,self,Self,T.bmp,1,m,660
breaking,2,30,right,male,stranger,Self,T.bmp,1,m,226
breaking,2,30,right,male,self,Stranger,S.bmp,0,m,478
breaking,2,30,right,male,self,Stranger,S.bmp,1,n,658
breaking,2,30,right,male,stranger,Stranger,S.bmp,1,m,681
breaking,2,30,right,male,friend,Friend,C.bmp,1,m,703
breaking,2,30,right,male,friend,Self,T.bmp,0,m,533
breaking,2,30,right,male,self,Self,T.bmp,1,m,611
breaking,2,30,right,male,friend,Stranger,S.bmp,0,,0
breaking,2,30,right,male,stranger,Friend,C.bmp,0,m,527
breaking,2,30,right,male,self,Friend,C.bmp,1,m,861
breaking,2,30,right,male,self,Self,T.bmp,1,m,705
breaking,2,30,right,male,friend,Self,T.bmp,1,n,492
breaking,2,30,right,male,self,Friend,C.bmp,1,m,808
breaking,2,30,right,male,stranger,Stranger,S.bmp,0,,0
breaking,2,30,right,male,stranger,Friend,C.bmp,1,n,955
breaking,2,30,right,male,friend,Stranger,S.bmp,1,m,593
breaking,2,30,right,male,stranger,Stranger,S.bmp,1,m,623
breaking,2,30,right,male,friend,Friend,C.bmp,1,m,453
breaking,2,30,right,male,stranger,Self,T.bmp,1,m,579
breaking,2,30,right,male,friend,Stranger,S.bmp,1,m,625
breaking,2,30,right,male,stranger,Friend,C.bmp,0,m,423
breaking,2,30,right,male,stranger,Self,T.bmp,1,m,557
breaking,2,30,right,male,self,Friend,C.bmp,1,m,697
breaking,2,30,right,male,self,Stranger,S.bmp,1,n,708
breaking,2,30,right,male,friend,Self,T.bmp,1,n,339
breaking,2,30,right,male,friend,Friend,C.bmp,0,n,753
breaking,2,30,right,male,self,Self,T.bmp,1,m,583
breaking,2,30,right,male,stranger,Friend,C.bmp,1,n,565
breaking,2,30,right,male,stranger,Stranger,S.bmp,1,m,619
breaking,2,30,right,male,friend,Self,T.bmp,0,m,457
breaking,2,30,right,male,stranger,Self,T.bmp,1,m,887
breaking,2,30,right,male,friend,Stranger,S.bmp,1,m,517
breaking,2,30,right,male,stranger,Friend,C.bmp,0,m,443
breaking,2,30,right,male,self,Stranger,S.bmp,1,n,807
breaking,2,30,right,male,self,Self,T.bmp,1,m,515
breaking,2,30,right,male,friend,Stranger,S.bmp,1,m,754
breaking,2,30,right,male,friend,Self,T.bmp,1,n,871
breaking,2,30,right,male,friend,Stranger,S.bmp,1,m,485
breaking,2,30,right,male,self,Friend,C.bmp,1,m,1003
breaking,2,30,right,male,friend,Self,T.bmp,0,m,505
breaking,2,30,right,male,self,Stranger,S.bmp,0,m,567
breaking,2,30,right,male,self,Friend,C.bmp,1,m,597
breaking,2,30,right,male,stranger,Self,T.bmp,1,m,947
breaking,2,30,right,male,stranger,Friend,C.bmp,0,m,681
breaking,2,30,right,male,stranger,Self,T.bmp,1,m,573
breaking,2,30,right,male,self,Self,T.bmp,0,n,898
breaking,2,30,right,male,friend,Friend,C.bmp,1,m,648
breaking,2,30,right,male,self,Stranger,S.bmp,1,n,878
breaking,2,30,right,male,stranger,Stranger,S.bmp,1,m,691
breaking,2,30,right,male,friend,Friend,C.bmp,1,m,569
breaking,2,30,right,male,self,Friend,C.bmp,1,m,527
breaking,2,30,right,male,stranger,Stranger,S.bmp,1,m,805
breaking,2,30,right,male,friend,Friend,C.bmp,1,m,907
breaking,2,30,right,male,stranger,Friend,C.bmp,1,n,673
breaking,2,30,right,male,stranger,Stranger,S.bmp,1,m,485
breaking,2,30,right,male,stranger,Stranger,S.bmp,1,m,481
breaking,2,30,right,male,self,Stranger,S.bmp,0,m,304
breaking,2,30,right,male,friend,Stranger,S.bmp,1,m,486
breaking,2,30,right,male,self,Self,T.bmp,1,m,508
breaking,2,30,right,male,friend,Self,T.bmp,1,n,442
breaking,2,30,right,male,stranger,Self,T.bmp,1,m,424
breaking,2,30,right,male,friend,Self,T.bmp,1,n,493
breaking,2,30,right,male,self,Stranger,S.bmp,1,n,723
breaking,2,30,right,male,self,Friend,C.bmp,1,m,465
breaking,2,30,right,male,stranger,Self,T.bmp,0,n,511
breaking,2,30,right,male,stranger,Friend,C.bmp,1,n,523
breaking,2,30,right,male,self,Friend,C.bmp,1,m,719
breaking,2,30,right,male,friend,Self,T.bmp,1,n,982
breaking,2,30,right,male,self,Stranger,S.bmp,0,m,596
breaking,2,30,right,male,friend,Stranger,S.bmp,1,m,466
breaking,2,30,right,male,stranger,Friend,C.bmp,0,m,504
breaking,2,30,right,male,friend,Friend,C.bmp,1,m,614
breaking,2,30,right,male,self,Self,T.bmp,0,n,892
breaking,2,30,right,male,friend,Friend,C.bmp,1,m,625
breaking,2,30,right,male,stranger,Self,T.bmp,1,m,823
breaking,2,30,right,male,self,Friend,C.bmp,1,m,835
breaking,2,30,right,male,stranger,Stranger,S.bmp,1,m,847
breaking,2,30,right,male,friend,Stranger,S.bmp,1,m,1059
breaking,2,30,right,male,self,Self,T.bmp,1,m,490
breaking,2,30,right,male,friend,Friend,C.bmp,1,m,704
breaking,2,30,right,male,friend,Friend,C.bmp,1,m,735
breaking,2,30,right,male,friend,Self,T.bmp,1,n,781
breaking,2,30,right,male,stranger,Friend,C.bmp,1,n,769
breaking,2,30,right,male,friend,Stranger,S.bmp,1,m,565
breaking,2,30,right,male,self,Stranger,S.bmp,0,m,516
breaking,2,30,right,male,self,Self,T.bmp,1,m,426
breaking,2,30,right,male,self,Friend,C.bmp,1,m,496
breaking,2,30,right,male,friend,Friend,C.bmp,1,m,518
breaking,2,30,right,male,stranger,Friend,C.bmp,1,n,556
breaking,2,30,right,male,friend,Stranger,S.bmp,1,m,474
breaking,2,30,right,male,friend,Self,T.bmp,0,m,496
breaking,2,30,right,male,self,Self,T.bmp,1,m,918
breaking,2,30,right,male,self,Friend,C.bmp,1,m,857
breaking,2,30,right,male,stranger,Self,T.bmp,1,m,901
breaking,2,30,right,male,friend,Friend,C.bmp,1,m,842
breaking,2,30,right,male,friend,Stranger,S.bmp,1,m,904
breaking,2,30,right,male,stranger,Stranger,S.bmp,1,m,678
breaking,2,30,right,male,stranger,Stranger,S.bmp,1,m,548
breaking,2,30,right,male,self,Stranger,S.bmp,1,n,738
breaking,2,30,right,male,stranger,Self,T.bmp,1,m,520
breaking,2,30,right,male,stranger,Friend,C.bmp,1,n,638
breaking,2,30,right,male,friend,Self,T.bmp,0,,0
breaking,2,30,right,male,self,Self,T.bmp,0,n,738
breaking,2,30,right,male,self,Friend,C.bmp,1,m,518
breaking,2,30,right,male,stranger,Self,T.bmp,1,m,810
breaking,2,30,right,male,self,Stranger,S.bmp,0,,0
breaking,2,30,right,male,stranger,Stranger,S.bmp,1,m,694
breaking,2,30,right,male,self,Stranger,S.bmp,1,n,732
breaking,2,30,right,male,friend,Friend,C.bmp,1,m,986
breaking,2,30,right,male,friend,Stranger,S.bmp,1,m,592
breaking,2,30,right,male,self,Self,T.bmp,0,,0
breaking,2,30,right,male,self,Stranger,S.bmp,0,m,892
breaking,2,30,right,male,stranger,Friend,C.bmp,1,n,890
breaking,2,30,right,male,stranger,Stranger,S.bmp,1,m,934
breaking,2,30,right,male,friend,Self,T.bmp,1,n,970
breaking,2,30,right,male,stranger,Self,T.bmp,1,m,470
breaking,2,30,right,male,stranger,Stranger,S.bmp,1,m,645
breaking,2,30,right,male,friend,Stranger,S.bmp,1,m,778
breaking,2,30,right,male,self,Self,T.bmp,1,m,528
breaking,2,30,right,male,friend,Friend,C.bmp,1,m,654
breaking,2,30,right,male,friend,Stranger,S.bmp,1,m,412
breaking,2,30,right,male,stranger,Stranger,S.bmp,1,m,570
breaking,2,30,right,male,self,Friend,C.bmp,1,m,440
breaking,2,30,right,male,self,Friend,C.bmp,1,m,574
breaking,2,30,right,male,self,Self,T.bmp,1,m,468
breaking,2,30,right,male,stranger,Self,T.bmp,1,m,528
breaking,2,30,right,male,stranger,Friend,C.bmp,1,n,765
breaking,2,30,right,male,stranger,Friend,C.bmp,0,m,603
breaking,2,30,right,male,friend,Self,T.bmp,1,n,633
breaking,2,30,right,male,self,Stranger,S.bmp,0,m,455
breaking,2,30,right,male,friend,Friend,C.bmp,1,m,1044
